USER,COURSE_ID,SCORE
1020122,CO0193EN,51.0
1020122,GPXX0RL8EN,48.0
1020122,GPXX0G81EN,48.0
1020122,GPXX0G31EN,48.0
1020122,CC0150EN,60.0
1020122,GPXX0ADEN,48.0
1020122,excourse43,63.0
1020122,excourse44,63.0
1020122,excourse75,42.0
1020122,excourse88,48.0
1020122,excourse89,48.0
1020122,excourse90,48.0
1020122,excourse92,48.0
1020122,excourse93,48.0
1020182,RP0105EN,48.0
1020182,TMP0105EN,48.0
1020182,SC0103EN,48.0
1020182,excourse72,48.0
1020182,excourse73,48.0
1020200,GPXX0IBEN,42.0
1020213,RP0105EN,51.0
1020213,TMP0105EN,48.0
1020213,BD0212EN,48.0
1020213,SC0103EN,48.0
1020213,GPXX0BUBEN,45.0
1020213,TA0106EN,51.0
1020213,excourse31,42.0
1020213,excourse69,45.0
1020213,excourse72,48.0
1020213,excourse73,48.0
1020324,ML0122EN,51.0
1020324,RP0105EN,54.0
1020324,TMP0105EN,42.0
1020324,BD0212EN,42.0
1020324,GPXX0IBEN,63.0
1020324,SC0103EN,42.0
1020324,TMP0101EN,45.0
1020324,TA0106EN,42.0
1020324,BD0211EN,42.0
1020324,GPXX0PG8EN,42.0
1020324,ML0101EN,51.0
1020324,GPXX0TY1EN,42.0
1020324,GPXX0KY1EN,42.0
1020324,excourse21,51.0
1020324,excourse22,51.0
1020324,excourse35,45.0
1020324,excourse40,45.0
1020324,excourse54,45.0
1020324,excourse65,42.0
1020324,excourse72,42.0
1020324,excourse73,42.0
1020415,ML0122EN,51.0
1020415,GPXX0IBEN,51.0
1020415,ML0101EN,51.0
1020415,excourse21,51.0
1020415,excourse22,51.0
1020850,RP0105EN,45.0
1020850,BD0212EN,45.0
1020850,excourse72,45.0
1020850,excourse73,45.0
1021342,BD0145EN,60.0
1021342,DE0205EN,42.0
1021342,TMP0105EN,72.0
1021342,BD0212EN,72.0
1021342,SC0103EN,72.0
1021342,TA0106EN,48.0
1021342,BD0211EN,72.0
1021342,DJ0101EN,42.0
1021342,BD0101EN,60.0
1021342,GPXX0M6UEN,60.0
1021342,GPXX097UEN,60.0
1021342,BD0111EN,60.0
1021342,GPXX0TY1EN,42.0
1021342,GPXX0G31EN,42.0
1021342,excourse02,42.0
1021342,excourse03,60.0
1021342,excourse04,45.0
1021342,excourse05,60.0
1021342,excourse06,45.0
1021342,excourse10,60.0
1021342,excourse31,60.0
1021342,excourse42,60.0
1021342,excourse70,60.0
1021342,excourse71,60.0
1021342,excourse72,72.0
1021342,excourse73,72.0
1021342,excourse75,42.0
1022021,ML0201EN,45.0
1022021,ML0122EN,51.0
1022021,GPXX0ZG0EN,45.0
1022021,GPXX0Z2PEN,45.0
1022021,GPXX06RFEN,51.0
1022021,GPXX0SDXEN,45.0
1022021,CC0271EN,65.0
1022021,WA0103EN,44.0
1022021,DE0205EN,87.0
1022021,OS0101EN,45.0
1022021,CC0210EN,50.0
1022021,HCC104EN,50.0
1022021,TMP0105EN,126.0
1022021,DB0113EN,51.0
1022021,RP0103,66.0
1022021,GPXX0IBEN,69.0
1022021,SECM03EN,50.0
1022021,SW0201EN,68.0
1022021,GPXX0BUBEN,63.0
1022021,SW0101EN,68.0
1022021,TMP0101EN,48.0
1022021,WA0101EN,44.0
1022021,TA0106EN,84.0
1022021,GPXX01RYEN,51.0
1022021,GPXX0Q8AEN,42.0
1022021,GPXX0XFQEN,51.0
1022021,GPXX07REN,51.0
1022021,BC0202EN,42.0
1022021,GPXX0725EN,51.0
1022021,GPXX0MIIEN,51.0
1022021,GPXX06ZLEN,51.0
1022021,GPXX0LLEEN,65.0
1022021,GPXX04V3EN,62.0
1022021,GPXX0D14EN,66.0
1022021,GPXX0HZ2EN,45.0
1022021,GPXX0NHZEN,51.0
1022021,GPXX0HAAEN,45.0
1022021,DJ0101EN,81.0
1022021,DB0111EN,51.0
1022021,DB0115EN,51.0
1022021,COM001EN,45.0
1022021,DA0151EN,45.0
1022021,DB0151EN,96.0
1022021,GPXX0PG8EN,51.0
1022021,ML0101EN,51.0
1022021,GPXX0UMSEN,45.0
1022021,GPXX0M6UEN,96.0
1022021,GPXX097UEN,96.0
1022021,CO0193EN,45.0
1022021,GPXX0RL8EN,45.0
1022021,GPXX0TY1EN,95.0
1022021,GPXX0T3CEN,65.0
1022021,DB0101EN,51.0
1022021,GPXX0G81EN,45.0
1022021,GPXX0G31EN,87.0
1022021,GPXX0KY1EN,51.0
1022021,CC0150EN,59.0
1022021,GPXX0RQLEN,51.0
1022021,GPXX0ADEN,45.0
1022021,excourse01,51.0
1022021,excourse02,81.0
1022021,excourse03,96.0
1022021,excourse04,72.0
1022021,excourse05,96.0
1022021,excourse06,72.0
1022021,excourse07,51.0
1022021,excourse10,96.0
1022021,excourse11,51.0
1022021,excourse12,63.0
1022021,excourse13,51.0
1022021,excourse14,51.0
1022021,excourse20,42.0
1022021,excourse21,51.0
1022021,excourse22,51.0
1022021,excourse23,42.0
1022021,excourse31,110.0
1022021,excourse35,48.0
1022021,excourse36,42.0
1022021,excourse37,45.0
1022021,excourse38,42.0
1022021,excourse40,48.0
1022021,excourse42,96.0
1022021,excourse43,59.0
1022021,excourse44,59.0
1022021,excourse54,48.0
1022021,excourse65,51.0
1022021,excourse67,45.0
1022021,excourse68,45.0
1022021,excourse69,63.0
1022021,excourse70,96.0
1022021,excourse71,96.0
1022021,excourse72,126.0
1022021,excourse73,126.0
1022021,excourse74,45.0
1022021,excourse75,81.0
1022021,excourse76,45.0
1022021,excourse82,45.0
1022021,excourse83,45.0
1022021,excourse84,45.0
1022021,excourse85,45.0
1022021,excourse88,45.0
1022021,excourse89,45.0
1022021,excourse90,45.0
1022021,excourse92,45.0
1022021,excourse93,45.0
1022038,BD0145EN,66.0
1022038,TMP0105EN,78.0
1022038,SC0103EN,78.0
1022038,TA0106EN,42.0
1022038,BD0133EN,42.0
1022038,DJ0101EN,42.0
1022038,DB0151EN,66.0
1022038,GPXX0M6UEN,66.0
1022038,GPXX097UEN,66.0
1022038,GPXX0TY1EN,48.0
1022038,excourse02,42.0
1022038,excourse03,66.0
1022038,excourse05,66.0
1022038,excourse10,66.0
1022038,excourse31,72.0
1022038,excourse42,66.0
1022038,excourse70,66.0
1022038,excourse71,66.0
1022038,excourse72,78.0
1022038,excourse73,78.0
1022038,excourse75,42.0
1022142,RP0105EN,57.0
1022142,TMP0105EN,45.0
1022142,BD0212EN,45.0
1022142,GPXX0IBEN,48.0
1022142,SC0103EN,45.0
1022142,GPXX0D14EN,42.0
1022142,GPXX0TY1EN,45.0
1022142,excourse72,45.0
1022142,excourse73,45.0
1022453,ML0201EN,45.0
1022453,GPXX0ZG0EN,45.0
1022453,GPXX06RFEN,45.0
1022453,CC0271EN,48.0
1022453,DE0205EN,81.0
1022453,OS0101EN,45.0
1022453,TMP0105EN,105.0
1022453,DB0113EN,45.0
1022453,RP0103,48.0
1022453,RP0103EN,48.0
1022453,GPXX0IBEN,42.0
1022453,SW0201EN,51.0
1022453,GPXX0BUBEN,57.0
1022453,SW0101EN,51.0
1022453,TA0106EN,72.0
1022453,GPXX01RYEN,45.0
1022453,GPXX0XFQEN,45.0
1022453,GPXX07REN,45.0
1022453,BC0202EN,42.0
1022453,GPXX0725EN,45.0
1022453,GPXX0MIIEN,45.0
1022453,GPXX06ZLEN,45.0
1022453,GPXX0LLEEN,48.0
1022453,GPXX0D14EN,48.0
1022453,GPXX0NHZEN,45.0
1022453,DJ0101EN,60.0
1022453,DB0111EN,45.0
1022453,DB0115EN,45.0
1022453,DB0151EN,90.0
1022453,GPXX0UMSEN,45.0
1022453,GPXX0M6UEN,90.0
1022453,GPXX097UEN,90.0
1022453,DS0301EN,45.0
1022453,GPXX0RL8EN,45.0
1022453,GPXX0TY1EN,63.0
1022453,GPXX0T3CEN,48.0
1022453,DB0101EN,45.0
1022453,GPXX0G81EN,45.0
1022453,GPXX0G31EN,81.0
1022453,CC0150EN,48.0
1022453,GPXX0RQLEN,45.0
1022453,GPXX0ADEN,45.0
1022453,excourse01,45.0
1022453,excourse02,60.0
1022453,excourse03,90.0
1022453,excourse04,60.0
1022453,excourse05,90.0
1022453,excourse06,60.0
1022453,excourse07,45.0
1022453,excourse10,90.0
1022453,excourse11,45.0
1022453,excourse12,45.0
1022453,excourse13,45.0
1022453,excourse14,45.0
1022453,excourse31,93.0
1022453,excourse42,90.0
1022453,excourse67,45.0
1022453,excourse68,45.0
1022453,excourse69,57.0
1022453,excourse70,90.0
1022453,excourse71,90.0
1022453,excourse72,105.0
1022453,excourse73,105.0
1022453,excourse74,45.0
1022453,excourse75,81.0
1022453,excourse76,45.0
1022453,excourse88,45.0
1022453,excourse89,45.0
1022453,excourse90,45.0
1022453,excourse92,45.0
1022453,excourse93,45.0
1022570,RP0105EN,48.0
1022570,TMP0105EN,48.0
1022570,GPXX0IBEN,42.0
1022570,excourse72,48.0
1022570,excourse73,48.0
1023408,RP0105EN,75.0
1023408,TMP0105EN,72.0
1023408,BD0212EN,72.0
1023408,GPXX0IBEN,42.0
1023408,GPXX0BUBEN,45.0
1023408,TA0106EN,57.0
1023408,BD0223EN,45.0
1023408,BD0121EN,57.0
1023408,DJ0101EN,42.0
1023408,DB0151EN,57.0
1023408,GPXX0M6UEN,57.0
1023408,GPXX097UEN,57.0
1023408,GPXX0TY1EN,48.0
1023408,excourse02,42.0
1023408,excourse03,57.0
1023408,excourse05,57.0
1023408,excourse10,57.0
1023408,excourse31,63.0
1023408,excourse42,57.0
1023408,excourse69,45.0
1023408,excourse70,57.0
1023408,excourse71,57.0
1023408,excourse72,72.0
1023408,excourse73,72.0
1023818,RP0105EN,51.0
1023818,TMP0105EN,48.0
1023818,BD0212EN,48.0
1023818,excourse72,48.0
1023818,excourse73,48.0
1023860,RP0105EN,57.0
1023860,BD0145EN,42.0
1023860,TMP0105EN,51.0
1023860,BD0212EN,51.0
1023860,SC0103EN,51.0
1023860,BD0143EN,42.0
1023860,BD0121EN,42.0
1023860,BD0211EN,51.0
1023860,GPXX0M6UEN,42.0
1023860,GPXX097UEN,42.0
1023860,excourse03,42.0
1023860,excourse05,42.0
1023860,excourse10,42.0
1023860,excourse31,42.0
1023860,excourse42,42.0
1023860,excourse70,42.0
1023860,excourse71,42.0
1023860,excourse72,51.0
1023860,excourse73,51.0
1024141,ML0122EN,54.0
1024141,GPXX06RFEN,45.0
1024141,CC0271EN,54.0
1024141,DE0205EN,66.0
1024141,PA0103EN,42.0
1024141,TMP0105EN,108.0
1024141,PA0107EN,42.0
1024141,DB0113EN,45.0
1024141,RP0103,48.0
1024141,RP0103EN,48.0
1024141,GPXX0IBEN,63.0
1024141,SC0103EN,108.0
1024141,SW0201EN,54.0
1024141,GPXX0BUBEN,66.0
1024141,SW0101EN,54.0
1024141,TMP0101EN,45.0
1024141,BD0151EN,42.0
1024141,TA0106EN,84.0
1024141,GPXX01DCEN,42.0
1024141,GPXX0ZMZEN,42.0
1024141,GPXX01RYEN,45.0
1024141,GPXX0XFQEN,45.0
1024141,GPXX07REN,45.0
1024141,GPXX0725EN,45.0
1024141,GPXX0MIIEN,45.0
1024141,GPXX06ZLEN,45.0
1024141,GPXX0LLEEN,54.0
1024141,GPXX04V3EN,42.0
1024141,GPXX0D14EN,57.0
1024141,GPXX0NHZEN,45.0
1024141,DJ0101EN,66.0
1024141,DB0111EN,45.0
1024141,DB0115EN,45.0
1024141,DB0151EN,87.0
1024141,GPXX0KHHEN,42.0
1024141,GPXX04P5EN,42.0
1024141,ML0101EN,54.0
1024141,GPXX0M6UEN,87.0
1024141,GPXX097UEN,87.0
1024141,DS0301EN,45.0
1024141,GPXX0TY1EN,75.0
1024141,GPXX0T3CEN,54.0
1024141,GPXX0G31EN,66.0
1024141,GPXX0RQLEN,45.0
1024141,excourse01,45.0
1024141,excourse02,66.0
1024141,excourse03,87.0
1024141,excourse04,63.0
1024141,excourse05,87.0
1024141,excourse06,63.0
1024141,excourse07,45.0
1024141,excourse10,87.0
1024141,excourse11,45.0
1024141,excourse12,57.0
1024141,excourse13,45.0
1024141,excourse14,45.0
1024141,excourse21,54.0
1024141,excourse22,54.0
1024141,excourse31,96.0
1024141,excourse35,45.0
1024141,excourse40,45.0
1024141,excourse42,87.0
1024141,excourse54,45.0
1024141,excourse67,42.0
1024141,excourse68,42.0
1024141,excourse69,66.0
1024141,excourse70,87.0
1024141,excourse71,87.0
1024141,excourse72,108.0
1024141,excourse73,108.0
1024141,excourse74,42.0
1024141,excourse75,63.0
1024141,excourse76,42.0
1024541,RP0105EN,51.0
1024583,ML0122EN,57.0
1024583,CC0271EN,42.0
1024583,WA0103EN,42.0
1024583,DE0205EN,42.0
1024583,PA0103EN,45.0
1024583,TMP0105EN,96.0
1024583,PA0107EN,45.0
1024583,RP0103,51.0
1024583,GPXX0IBEN,81.0
1024583,GPXX0BUBEN,45.0
1024583,TMP0101EN,57.0
1024583,BD0143EN,60.0
1024583,BD0141EN,60.0
1024583,BD0151EN,45.0
1024583,TA0106EN,69.0
1024583,GPXX01DCEN,45.0
1024583,GPXX0ZMZEN,45.0
1024583,GPXX0Q8AEN,48.0
1024583,BD0223EN,60.0
1024583,GPXX0LLEEN,42.0
1024583,BD0121EN,60.0
1024583,BD0135EN,42.0
1024583,BD0131EN,60.0
1024583,BD0115EN,60.0
1024583,BD0137EN,42.0
1024583,DA0151EN,51.0
1024583,GPXX0KHHEN,45.0
1024583,GPXX04P5EN,45.0
1024583,GPXX0PG8EN,60.0
1024583,ML0101EN,57.0
1024583,GPXX0M6UEN,60.0
1024583,GPXX097UEN,60.0
1024583,BD0221EN,45.0
1024583,GPXX0TY1EN,78.0
1024583,GPXX0T3CEN,42.0
1024583,BD0123EN,42.0
1024583,GPXX0G31EN,42.0
1024583,GPXX0KY1EN,60.0
1024583,excourse02,72.0
1024583,excourse03,60.0
1024583,excourse04,60.0
1024583,excourse05,60.0
1024583,excourse06,60.0
1024583,excourse10,60.0
1024583,excourse12,48.0
1024583,excourse20,48.0
1024583,excourse21,57.0
1024583,excourse22,57.0
1024583,excourse23,48.0
1024583,excourse31,66.0
1024583,excourse35,57.0
1024583,excourse36,48.0
1024583,excourse37,51.0
1024583,excourse38,48.0
1024583,excourse40,57.0
1024583,excourse42,60.0
1024583,excourse54,57.0
1024583,excourse65,60.0
1024583,excourse69,45.0
1024583,excourse70,60.0
1024583,excourse71,60.0
1024583,excourse72,96.0
1024583,excourse73,96.0
1024583,excourse82,51.0
1024583,excourse83,51.0
1024583,excourse84,51.0
1024583,excourse85,51.0
1024800,RP0105EN,54.0
1024800,TMP0105EN,48.0
1024800,BD0212EN,48.0
1024800,SC0103EN,48.0
1024800,BD0211EN,48.0
1024800,excourse72,48.0
1024800,excourse73,48.0
1025014,RP0105EN,45.0
1025014,TMP0105EN,45.0
1025014,BD0212EN,45.0
1025014,excourse72,45.0
1025014,excourse73,45.0
1025174,RP0105EN,57.0
1025174,BD0145EN,51.0
1025174,TMP0105EN,54.0
1025174,BD0212EN,54.0
1025174,SC0103EN,54.0
1025174,DB0151EN,51.0
1025174,GPXX0M6UEN,51.0
1025174,GPXX097UEN,51.0
1025174,excourse03,51.0
1025174,excourse05,51.0
1025174,excourse10,51.0
1025174,excourse31,57.0
1025174,excourse42,51.0
1025174,excourse70,51.0
1025174,excourse71,51.0
1025174,excourse72,54.0
1025174,excourse73,54.0
1025421,ML0122EN,42.0
1025421,ML0101EN,42.0
1025421,excourse21,42.0
1025421,excourse22,42.0
1025759,BD0145EN,57.0
1025759,TMP0105EN,81.0
1025759,GPXX0IBEN,48.0
1025759,SC0103EN,81.0
1025759,BD0143EN,57.0
1025759,TA0106EN,54.0
1025759,BD0121EN,57.0
1025759,DJ0101EN,51.0
1025759,DB0151EN,57.0
1025759,GPXX0M6UEN,57.0
1025759,GPXX097UEN,57.0
1025759,GPXX0TY1EN,54.0
1025759,excourse02,51.0
1025759,excourse03,57.0
1025759,excourse04,42.0
1025759,excourse05,57.0
1025759,excourse06,42.0
1025759,excourse10,57.0
1025759,excourse31,60.0
1025759,excourse42,57.0
1025759,excourse70,57.0
1025759,excourse71,57.0
1025759,excourse72,81.0
1025759,excourse73,81.0
1025998,RP0105EN,57.0
1025998,TMP0105EN,51.0
1025998,BD0212EN,51.0
1025998,SC0103EN,51.0
1025998,excourse72,51.0
1025998,excourse73,51.0
1026222,RP0105EN,84.0
1026222,BD0145EN,66.0
1026222,TMP0105EN,75.0
1026222,RP0103,42.0
1026222,BD0212EN,75.0
1026222,BD0143EN,66.0
1026222,TA0106EN,42.0
1026222,BD0223EN,42.0
1026222,DJ0101EN,42.0
1026222,GPXX0M6UEN,66.0
1026222,GPXX097UEN,66.0
1026222,GPXX0TY1EN,42.0
1026222,excourse02,42.0
1026222,excourse03,66.0
1026222,excourse05,66.0
1026222,excourse10,66.0
1026222,excourse31,66.0
1026222,excourse42,66.0
1026222,excourse70,66.0
1026222,excourse71,66.0
1026222,excourse72,75.0
1026222,excourse73,75.0
1026788,RP0105EN,48.0
1026788,TMP0105EN,48.0
1026788,BD0212EN,48.0
1026788,SC0103EN,48.0
1026788,excourse72,48.0
1026788,excourse73,48.0
1027553,ML0122EN,40.0
1027553,RP0105EN,45.0
1027553,TMP0105EN,45.0
1027553,GPXX0IBEN,46.0
1027553,SC0103EN,45.0
1027553,TA0106EN,43.0
1027553,BD0211EN,45.0
1027553,ML0101EN,40.0
1027553,excourse21,40.0
1027553,excourse22,40.0
1027553,excourse72,45.0
1027553,excourse73,45.0
1027690,RP0105EN,54.0
1027690,TMP0105EN,54.0
1027690,SC0103EN,54.0
1027690,BD0143EN,48.0
1027690,BD0141EN,48.0
1027690,BD0131EN,48.0
1027690,DB0151EN,48.0
1027690,GPXX0M6UEN,48.0
1027690,GPXX097UEN,48.0
1027690,excourse03,48.0
1027690,excourse05,48.0
1027690,excourse10,48.0
1027690,excourse31,48.0
1027690,excourse42,48.0
1027690,excourse70,48.0
1027690,excourse71,48.0
1027690,excourse72,54.0
1027690,excourse73,54.0
1027967,RP0105EN,66.0
1027967,TMP0105EN,66.0
1027967,BD0212EN,66.0
1027967,BD0121EN,60.0
1027967,DB0151EN,60.0
1027967,GPXX0M6UEN,60.0
1027967,GPXX097UEN,60.0
1027967,excourse03,60.0
1027967,excourse05,60.0
1027967,excourse10,60.0
1027967,excourse31,60.0
1027967,excourse42,60.0
1027967,excourse70,60.0
1027967,excourse71,60.0
1027967,excourse72,66.0
1027967,excourse73,66.0
1028104,RP0105EN,57.0
1028104,TMP0105EN,54.0
1028104,SC0103EN,54.0
1028104,BD0143EN,42.0
1028104,BD0121EN,42.0
1028104,BD0131EN,42.0
1028104,BD0115EN,42.0
1028104,GPXX0M6UEN,42.0
1028104,GPXX097UEN,42.0
1028104,GPXX0TY1EN,42.0
1028104,excourse03,42.0
1028104,excourse05,42.0
1028104,excourse10,42.0
1028104,excourse31,51.0
1028104,excourse42,42.0
1028104,excourse70,42.0
1028104,excourse71,42.0
1028104,excourse72,54.0
1028104,excourse73,54.0
1028170,RP0105EN,63.0
1028170,BD0145EN,48.0
1028170,TMP0105EN,63.0
1028170,SC0103EN,63.0
1028170,BD0143EN,48.0
1028170,TA0106EN,48.0
1028170,BD0121EN,48.0
1028170,DB0151EN,48.0
1028170,GPXX0M6UEN,48.0
1028170,GPXX097UEN,48.0
1028170,GPXX0TY1EN,51.0
1028170,excourse03,48.0
1028170,excourse05,48.0
1028170,excourse10,48.0
1028170,excourse31,63.0
1028170,excourse42,48.0
1028170,excourse70,48.0
1028170,excourse71,48.0
1028170,excourse72,63.0
1028170,excourse73,63.0
1028419,ML0122EN,42.0
1028419,GPXX0IBEN,51.0
1028419,TA0106EN,48.0
1028419,ML0101EN,42.0
1028419,excourse21,42.0
1028419,excourse22,42.0
1028494,TMP0105EN,75.0
1028494,SC0103EN,75.0
1028494,BD0143EN,63.0
1028494,BD0223EN,42.0
1028494,DJ0101EN,45.0
1028494,DB0151EN,63.0
1028494,GPXX0M6UEN,63.0
1028494,GPXX097UEN,63.0
1028494,GPXX0TY1EN,48.0
1028494,excourse02,45.0
1028494,excourse03,63.0
1028494,excourse05,63.0
1028494,excourse10,63.0
1028494,excourse31,66.0
1028494,excourse42,63.0
1028494,excourse70,63.0
1028494,excourse71,63.0
1028494,excourse72,75.0
1028494,excourse73,75.0
1028747,ML0122EN,63.0
1028747,GPXX06RFEN,42.0
1028747,CC0271EN,51.0
1028747,DE0205EN,48.0
1028747,PA0103EN,51.0
1028747,TMP0105EN,108.0
1028747,PA0107EN,51.0
1028747,DB0113EN,42.0
1028747,RP0103,57.0
1028747,GPXX0IBEN,78.0
1028747,SW0201EN,45.0
1028747,GPXX0BUBEN,69.0
1028747,SW0101EN,45.0
1028747,TMP0101EN,57.0
1028747,ML0122ENv1,51.0
1028747,BD0151EN,51.0
1028747,TA0106EN,90.0
1028747,GPXX01DCEN,51.0
1028747,GPXX0ZMZEN,51.0
1028747,GPXX01RYEN,42.0
1028747,GPXX0YMEEN,42.0
1028747,GPXX0XFQEN,42.0
1028747,GPXX07REN,42.0
1028747,GPXX0725EN,42.0
1028747,GPXX0MIIEN,42.0
1028747,GPXX06ZLEN,42.0
1028747,GPXX0LLEEN,51.0
1028747,BD0121EN,81.0
1028747,BD0135EN,48.0
1028747,BD0133EN,45.0
1028747,GPXX0D14EN,48.0
1028747,BD0137EN,48.0
1028747,GPXX0NHZEN,42.0
1028747,DJ0101EN,69.0
1028747,DB0111EN,42.0
1028747,DB0115EN,42.0
1028747,DA0151EN,42.0
1028747,DB0151EN,81.0
1028747,GPXX0KHHEN,51.0
1028747,GPXX04P5EN,51.0
1028747,GPXX0PG8EN,48.0
1028747,ML0101EN,63.0
1028747,GPXX0M6UEN,81.0
1028747,GPXX097UEN,81.0
1028747,GPXX0TY1EN,78.0
1028747,GPXX0T3CEN,51.0
1028747,BD0123EN,48.0
1028747,GPXX0G31EN,48.0
1028747,GPXX0KY1EN,48.0
1028747,GPXX0RQLEN,42.0
1028747,excourse01,42.0
1028747,excourse02,69.0
1028747,excourse03,81.0
1028747,excourse04,63.0
1028747,excourse05,81.0
1028747,excourse06,63.0
1028747,excourse07,42.0
1028747,excourse10,81.0
1028747,excourse11,42.0
1028747,excourse12,54.0
1028747,excourse13,42.0
1028747,excourse14,42.0
1028747,excourse21,63.0
1028747,excourse22,63.0
1028747,excourse31,90.0
1028747,excourse35,57.0
1028747,excourse37,42.0
1028747,excourse40,57.0
1028747,excourse42,81.0
1028747,excourse49,42.0
1028747,excourse54,57.0
1028747,excourse65,48.0
1028747,excourse69,69.0
1028747,excourse70,81.0
1028747,excourse71,81.0
1028747,excourse72,108.0
1028747,excourse73,108.0
1028747,excourse75,45.0
1028747,excourse82,42.0
1028747,excourse83,42.0
1028747,excourse84,42.0
1028747,excourse85,42.0
1029076,RP0105EN,63.0
1029076,TMP0105EN,57.0
1029076,BD0212EN,57.0
1029076,GPXX0IBEN,51.0
1029076,TA0106EN,42.0
1029076,DJ0101EN,42.0
1029076,GPXX0PG8EN,42.0
1029076,GPXX0TY1EN,48.0
1029076,GPXX0KY1EN,42.0
1029076,excourse02,42.0
1029076,excourse65,42.0
1029076,excourse72,57.0
1029076,excourse73,57.0
1029226,RP0105EN,48.0
1029226,TMP0105EN,48.0
1029226,excourse72,48.0
1029226,excourse73,48.0
1029574,SW0101EN,41.0
1029574,GPXX0TY1EN,44.0
1029574,excourse31,53.0
1030417,ML0122EN,51.0
1030417,GPXX0IBEN,51.0
1030417,SW0201EN,42.0
1030417,SW0101EN,42.0
1030417,TA0106EN,48.0
1030417,GPXX0D14EN,45.0
1030417,ML0101EN,51.0
1030417,excourse21,51.0
1030417,excourse22,51.0
1030970,RP0105EN,60.0
1030970,TMP0105EN,54.0
1030970,BD0212EN,54.0
1030970,GPXX0IBEN,42.0
1030970,SC0103EN,54.0
1030970,TA0106EN,45.0
1030970,BD0211EN,54.0
1030970,excourse72,54.0
1030970,excourse73,54.0
1030984,RP0105EN,54.0
1030984,TMP0105EN,48.0
1030984,BD0212EN,48.0
1030984,SC0103EN,48.0
1030984,BD0211EN,48.0
1030984,excourse72,48.0
1030984,excourse73,48.0
1031078,ML0122EN,45.0
1031078,GPXX0IBEN,45.0
1031078,ML0101EN,45.0
1031078,excourse21,45.0
1031078,excourse22,45.0
1031407,RP0105EN,54.0
1031407,BD0145EN,48.0
1031407,TMP0105EN,54.0
1031407,SC0103EN,54.0
1031407,BD0143EN,48.0
1031407,DB0151EN,48.0
1031407,GPXX0M6UEN,48.0
1031407,GPXX097UEN,48.0
1031407,excourse03,48.0
1031407,excourse05,48.0
1031407,excourse10,48.0
1031407,excourse31,48.0
1031407,excourse42,48.0
1031407,excourse70,48.0
1031407,excourse71,48.0
1031407,excourse72,54.0
1031407,excourse73,54.0
1031438,ML0122EN,52.0
1031438,CC0271EN,42.0
1031438,WA0103EN,42.0
1031438,BD0145EN,60.0
1031438,DE0205EN,42.0
1031438,PA0103EN,40.0
1031438,TMP0105EN,87.0
1031438,PA0107EN,40.0
1031438,GPXX0IBEN,67.0
1031438,SW0201EN,50.0
1031438,GPXX0BUBEN,53.0
1031438,SW0101EN,50.0
1031438,TMP0101EN,47.0
1031438,BD0143EN,60.0
1031438,BD0151EN,40.0
1031438,TA0106EN,73.0
1031438,GPXX01DCEN,40.0
1031438,GPXX0ZMZEN,40.0
1031438,GPXX0LLEEN,42.0
1031438,BD0121EN,60.0
1031438,BD0135EN,42.0
1031438,BD0133EN,48.0
1031438,GPXX04V3EN,42.0
1031438,GPXX0D14EN,47.0
1031438,BD0137EN,42.0
1031438,DJ0101EN,54.0
1031438,DB0151EN,60.0
1031438,GPXX0KHHEN,40.0
1031438,GPXX04P5EN,40.0
1031438,GPXX0PG8EN,47.0
1031438,ML0101EN,52.0
1031438,GPXX0M6UEN,60.0
1031438,GPXX097UEN,60.0
1031438,GPXX0TY1EN,69.0
1031438,GPXX0T3CEN,42.0
1031438,BD0123EN,42.0
1031438,GPXX0G31EN,42.0
1031438,GPXX0KY1EN,47.0
1031438,excourse02,54.0
1031438,excourse03,60.0
1031438,excourse04,47.0
1031438,excourse05,60.0
1031438,excourse06,47.0
1031438,excourse10,60.0
1031438,excourse21,52.0
1031438,excourse22,52.0
1031438,excourse31,75.0
1031438,excourse35,47.0
1031438,excourse40,47.0
1031438,excourse42,60.0
1031438,excourse54,47.0
1031438,excourse65,47.0
1031438,excourse69,53.0
1031438,excourse70,60.0
1031438,excourse71,60.0
1031438,excourse72,87.0
1031438,excourse73,87.0
1031438,excourse75,48.0
1031547,ML0122EN,42.0
1031547,RP0105EN,51.0
1031547,TMP0105EN,45.0
1031547,BD0212EN,45.0
1031547,GPXX0IBEN,42.0
1031547,SC0103EN,45.0
1031547,TA0106EN,45.0
1031547,ML0101EN,42.0
1031547,excourse21,42.0
1031547,excourse22,42.0
1031547,excourse72,45.0
1031547,excourse73,45.0
1031606,RP0105EN,51.0
1031606,TMP0105EN,51.0
1031606,excourse72,51.0
1031606,excourse73,51.0
1031984,TMP0105EN,45.0
1031984,BD0212EN,45.0
1031984,GPXX0IBEN,42.0
1031984,SC0103EN,45.0
1031984,BD0211EN,45.0
1031984,excourse72,45.0
1031984,excourse73,45.0
1032138,RP0105EN,60.0
1032138,BD0145EN,51.0
1032138,TMP0105EN,60.0
1032138,SC0103EN,60.0
1032138,BD0143EN,51.0
1032138,DB0151EN,51.0
1032138,GPXX0M6UEN,51.0
1032138,GPXX097UEN,51.0
1032138,excourse03,51.0
1032138,excourse05,51.0
1032138,excourse10,51.0
1032138,excourse31,51.0
1032138,excourse42,51.0
1032138,excourse70,51.0
1032138,excourse71,51.0
1032138,excourse72,60.0
1032138,excourse73,60.0
